ccode,country,year,etype2,etype3,timing,timing_tri,sche_date,held_date,termlength,binary_system_cp,reason,need2fix,should be zero given timing =3,"shoud be zero; just ""reason"" is empty"
220,France,2017,president,President,1,0,2017-04-23,2017-04-23,5,parliamentarism,0,0,,
220,France,2022,president,President,1,0,2022-04-10,2022-04-10,5,parliamentarism,0,0,,
225,Switzerland,1947,parliament,LH,1,0,1947-10-26,1947-10-26,4,parliamentarism,0,0,,
225,Switzerland,1951,parliament,LH,1,0,1951-10-28,1951-10-28,4,parliamentarism,0,0,,
225,Switzerland,1955,parliament,LH,1,0,1955-10-30,1955-10-30,4,parliamentarism,0,0,,
225,Switzerland,1959,parliament,LH,1,0,1959-10-24,1959-10-24,4,parliamentarism,0,0,,
225,Switzerland,1963,parliament,LH,1,0,1963-10-27,1963-10-27,4,parliamentarism,0,0,,
225,Switzerland,1967,parliament,LH,1,0,1967-10-29,1967-10-29,4,parliamentarism,0,0,,
225,Switzerland,1971,parliament,LH,1,0,1971-10-31,1971-10-31,4,parliamentarism,0,0,,
225,Switzerland,1975,parliament,LH,1,0,1975-10-26,1975-10-26,4,parliamentarism,0,0,,
225,Switzerland,1979,parliament,LH,1,0,1979-10-21,1979-10-21,4,parliamentarism,0,0,,
225,Switzerland,1983,parliament,LH,1,0,1983-10-23,1983-10-23,4,parliamentarism,0,0,,
225,Switzerland,1987,parliament,LH,1,0,1987-10-18,1987-10-18,4,parliamentarism,0,0,,
225,Switzerland,1991,parliament,LH,1,0,1991-10-20,1991-10-20,4,parliamentarism,0,0,,
225,Switzerland,1995,parliament,LH,1,0,1995-10-22,1995-10-22,4,parliamentarism,0,0,,
225,Switzerland,1999,parliament,LH,1,0,1999-10-24,1999-10-24,4,parliamentarism,0,0,,
225,Switzerland,2003,parliament,LH,1,0,2003-10-19,2003-10-19,4,parliamentarism,0,0,,
225,Switzerland,2007,parliament,LH,1,0,2007-10-21,2007-10-21,4,parliamentarism,0,0,,
225,Switzerland,2011,parliament,LH,1,0,2011-10-23,2011-10-23,4,parliamentarism,0,0,,
225,Switzerland,2015,parliament,LH,1,0,2015-10-18,2015-10-18,4,parliamentarism,0,0,,
225,Switzerland,2019,parliament,LH,1,0,2019-10-20,2019-10-20,4,parliamentarism,0,0,,
230,Spain,1977,parliament,LH,3,NA,NA,1977-06-15,4,presidentialism,NA,1,0,0
230,Spain,1979,parliament,LH,1,0,1979-03-01,1979-03-01,4,parliamentarism,0,0,,
230,Spain,1982,parliament,LH,2,-1,1983-03-01,1982-10-28,4,parliamentarism,5,0,,
230,Spain,1986,parliament,LH,2,-1,1986-10-28,1986-06-22,4,parliamentarism,5,0,,
230,Spain,1989,parliament,LH,2,-1,1990-06-22,1989-10-29,4,parliamentarism,5,0,,
230,Spain,1993,parliament,LH,2,-1,1993-10-29,1993-06-06,4,parliamentarism,5,0,,
230,Spain,1996,parliament,LH,2,-1,1997-06-06,1996-03-03,4,parliamentarism,5,0,,
230,Spain,2000,parliament,LH,1,0,2000-03-12,2000-03-12,4,parliamentarism,0,0,,
230,Spain,2004,parliament,LH,1,0,2004-03-14,2004-03-14,4,parliamentarism,0,0,,
230,Spain,2008,parliament,LH,2,-1,2008-03-14,2008-03-09,4,parliamentarism,5,0,,
230,Spain,2011,parliament,LH,2,-1,2012-03-09,2011-11-20,4,parliamentarism,5,0,,
230,Spain,2015,parliament,LH,1,0,2015-12-20,2015-12-20,4,parliamentarism,0,0,,
230,Spain,2016,parliament,LH,2,-1,2019-12-20,2016-06-26,4,parliamentarism,5,0,,
230,Spain,2019,parliament,LH,2,-1,2020-06-26,2019-04-28,4,parliamentarism,5,0,,
230,Spain,2019,parliament,LH,2,-1,2023-04-28,2019-11-10,4,parliamentarism,5,0,,
235,Portugal,1945,parliament,LH,3,NA,NA,1945-11-18,4,presidentialism,NA,1,0,0
235,Portugal,1949,parliament,LH,1,0,1949-11-13,1949-11-13,4,presidentialism,0,0,,
235,Portugal,1953,parliament,LH,1,0,1953-11-08,1953-11-08,4,presidentialism,0,0,,
235,Portugal,1957,parliament,LH,1,0,1957-11-08,1957-11-08,4,presidentialism,0,0,,
235,Portugal,1961,parliament,LH,1,0,1961-11-12,1961-11-12,4,parliamentarism,0,0,,
235,Portugal,1965,parliament,LH,1,0,1965-11-07,1965-11-07,4,parliamentarism,0,0,,
235,Portugal,1969,parliament,LH,1,0,1969-10-26,1969-10-26,4,parliamentarism,0,0,,
235,Portugal,1973,parliament,LH,1,0,1973-10-28,1973-10-28,4,parliamentarism,0,0,,
235,Portugal,1976,parliament,LH,3,NA,NA,1976-04-25,4,presidentialism,NA,1,0,0
235,Portugal,1979,parliament,LH,2,-1,1980-04-25,1979-12-02,4,presidentialism,5,0,,
235,Portugal,1980,parliament,LH,1,0,1980-10-05,1980-10-05,4,presidentialism,0,0,,
235,Portugal,1983,parliament,LH,2,-1,1984-10-05,1983-04-25,4,parliamentarism,5,0,,
235,Portugal,1985,parliament,LH,2,-1,1987-04-25,1985-10-06,4,parliamentarism,5,0,,
235,Portugal,1987,parliament,LH,2,-1,1989-10-06,1987-07-19,4,parliamentarism,5,0,,
235,Portugal,1991,parliament,LH,1,0,1991-10-06,1991-10-06,4,parliamentarism,0,0,,
235,Portugal,1995,parliament,LH,1,0,1995-10-01,1995-10-01,4,parliamentarism,0,0,,
235,Portugal,1999,parliament,LH,1,0,1999-10-10,1999-10-10,4,parliamentarism,0,0,,
235,Portugal,2002,parliament,LH,2,-1,2003-10-10,2002-03-17,4,parliamentarism,5,0,,
235,Portugal,2005,parliament,LH,2,-1,2006-03-17,2005-02-20,4,parliamentarism,5,0,,
235,Portugal,2009,parliament,LH,1,0,2009-09-27,2009-09-27,4,parliamentarism,0,0,,
235,Portugal,2011,parliament,LH,2,-1,2013-09-27,2011-06-05,4,parliamentarism,5,0,,
235,Portugal,2015,parliament,LH,1,0,2015-10-04,2015-10-04,4,parliamentarism,0,0,,
235,Portugal,2019,parliament,LH,1,0,2019-10-06,2019-10-06,4,parliamentarism,0,0,,
235,Portugal,2022,parliament,LH,2,1,2023-10-06,2022-01-30,4,parliamentarism,5,0,,
235,Portugal,1949,president,President,3,NA,NA,1949-02-13,5,presidentialism,NA,1,0,0
235,Portugal,1951,president,President,2,-1,1956-11-13,1951-07-22,5,presidentialism,3,0,,
235,Portugal,1958,president,President,1,0,1958-06-08,1958-06-08,5,presidentialism,0,0,,
235,Portugal,1976,president,President,3,NA,NA,1976-06-27,5,presidentialism,NA,1,0,0
235,Portugal,1980,president,President,1,0,1980-12-07,1980-12-07,5,presidentialism,0,0,,
235,Portugal,1986,president,President,1,0,1986-01-26,1986-01-26,5,parliamentarism,0,0,,
235,Portugal,1991,president,President,1,0,1991-01-13,1991-01-13,5,parliamentarism,0,0,,
235,Portugal,1996,president,President,1,0,1996-01-14,1996-01-14,5,parliamentarism,0,0,,
235,Portugal,2001,president,President,1,0,2001-01-14,2001-01-14,5,parliamentarism,0,0,,
235,Portugal,2006,president,President,1,0,2006-01-22,2006-01-22,5,parliamentarism,0,0,,
235,Portugal,2011,president,President,1,0,2011-01-23,2011-01-23,5,parliamentarism,0,0,,
235,Portugal,2016,president,President,1,0,2016-01-24,2016-01-24,5,parliamentarism,0,0,,
235,Portugal,2021,president,President,1,0,2021-01-24,2021-01-24,5,presidentialism,0,0,,
255,Germany,1990,parliament,LH,2,-1,1991-01-25,1990-12-02,4,parliamentarism,6,0,,
255,Germany,1994,parliament,LH,1,0,1994-10-16,1994-10-16,4,parliamentarism,0,0,,
255,Germany,1998,parliament,LH,1,0,1998-09-27,1998-09-27,4,parliamentarism,0,0,,
255,Germany,2002,parliament,LH,1,0,2002-09-22,2002-09-22,4,parliamentarism,0,0,,
255,Germany,2005,parliament,LH,2,-1,2006-09-22,2005-09-18,4,parliamentarism,5,0,,
255,Germany,2009,parliament,LH,1,0,2009-09-27,2009-09-27,4,parliamentarism,0,0,,
255,Germany,2013,parliament,LH,1,0,2013-09-22,2013-09-22,4,parliamentarism,0,0,,
255,Germany,2017,parliament,LH,1,0,2017-09-24,2017-09-24,4,parliamentarism,0,0,,
255,Germany,2021,parliament,LH,1,0,2021-9-24,2021-9-26,4,parliamentarism,0,0,,
290,Poland,1947,parliament,LH,3,NA,NA,1947-01-19,4,parliamentarism,NA,1,0,0
290,Poland,1952,parliament,LH,3,NA,NA,1952-10-26,4,parliamentarism,NA,1,0,0
290,Poland,1957,parliament,LH,2,1,1956-10-26,1957-01-20,4,parliamentarism,5,0,,
290,Poland,1961,parliament,LH,1,0,1961-04-15,1961-04-15,4,parliamentarism,0,0,,
290,Poland,1965,parliament,LH,1,0,1965-05-30,1965-05-30,4,parliamentarism,0,0,,
290,Poland,1969,parliament,LH,1,0,1969-06-01,1969-06-01,4,parliamentarism,0,0,,
290,Poland,1972,parliament,LH,2,-1,1973-06-01,1972-03-19,4,parliamentarism,5,0,,
290,Poland,1976,parliament,LH,1,0,1976-03-21,1976-03-21,4,parliamentarism,0,0,,
290,Poland,1985,parliament,LH,1,0,1985-10-13,1985-10-13,4,parliamentarism,0,0,,
290,Poland,1989,parliament,LH,1,0,1989-06-04,1989-06-04,4,parliamentarism,0,0,,
290,Poland,1991,parliament,LH,2,-1,1993-06-03,1991-10-27,4,presidentialism,5,0,,
290,Poland,1993,parliament,LH,1,0,1993-09-19,1993-09-19,4,presidentialism,0,0,,
290,Poland,1997,parliament,LH,1,0,1997-09-21,1997-09-21,4,presidentialism,0,0,,
290,Poland,2001,parliament,LH,1,0,2001-09-23,2001-09-23,4,presidentialism,0,0,,
290,Poland,2005,parliament,LH,1,0,2005-09-25,2005-09-25,4,presidentialism,0,0,,
290,Poland,2007,parliament,LH,2,-1,2009-10-23,2007-10-21,4,presidentialism,5,0,,
290,Poland,2011,parliament,LH,1,0,2011-10-09,2011-10-09,4,presidentialism,0,0,,
290,Poland,2015,parliament,LH,1,0,2015-10-25,2015-10-25,4,presidentialism,0,0,,
290,Poland,2019,parliament,LH,1,0,2019-10-13,2019-10-13,4,presidentialism,0,0,,
290,Poland,1990,president,President,3,NA,NA,1990-11-25,5,parliamentarism,NA,1,0,0
290,Poland,1995,president,President,1,0,1995-11-05,1995-11-05,5,presidentialism,0,0,,
290,Poland,2000,president,President,1,0,2000-10-08,2000-10-08,5,presidentialism,0,0,,
290,Poland,2005,president,President,1,0,2005-10-09,2005-10-09,5,presidentialism,0,0,,
290,Poland,2010,president,President,1,0,2010-06-20,2010-06-20,5,presidentialism,0,0,,
290,Poland,2015,president,President,1,0,2015-05-10,2015-05-10,5,presidentialism,0,0,,
290,Poland,2020,president,President,2,1,2020-05-10,2020-06-28,5,presidentialism,5,0,,
305,Austria,1945,parliament,LH,3,NA,NA,1945-11-25,4,parliamentarism,NA,1,0,0
305,Austria,1949,parliament,LH,1,0,1949-10-09,1949-10-09,4,parliamentarism,0,0,,
305,Austria,1953,parliament,LH,1,0,1953-02-22,1953-02-22,4,parliamentarism,0,0,,
305,Austria,1956,parliament,LH,2,-1,1957-02-22,1956-05-13,4,parliamentarism,5,0,,
305,Austria,1959,parliament,LH,2,-1,1960-05-13,1959-05-10,4,parliamentarism,5,0,,
305,Austria,1962,parliament,LH,2,-1,1963-05-10,1962-11-18,4,parliamentarism,5,0,,
305,Austria,1966,parliament,LH,2,-1,1966-11-18,1966-03-06,4,parliamentarism,5,0,,
305,Austria,1970,parliament,LH,1,0,1970-03-01,1970-03-01,4,parliamentarism,0,0,,
305,Austria,1971,parliament,LH,2,-1,1974-03-01,1971-10-10,4,parliamentarism,5,0,,
305,Austria,1975,parliament,LH,1,0,1975-10-05,1975-10-05,4,parliamentarism,0,0,,
305,Austria,1979,parliament,LH,1,0,1979-05-06,1979-05-06,4,parliamentarism,0,0,,
305,Austria,1983,parliament,LH,1,0,1983-04-24,1983-04-24,4,parliamentarism,0,0,,
305,Austria,1986,parliament,LH,2,-1,1987-04-24,1986-11-23,4,parliamentarism,5,0,,
305,Austria,1990,parliament,LH,2,-1,1990-11-23,1990-10-07,4,parliamentarism,5,0,,
305,Austria,1994,parliament,LH,1,0,1994-10-09,1994-10-09,4,parliamentarism,0,0,,
305,Austria,1995,parliament,LH,2,-1,1998-10-09,1995-12-17,4,parliamentarism,5,0,,
305,Austria,1999,parliament,LH,1,0,1999-10-03,1999-10-03,4,parliamentarism,0,0,,
305,Austria,2002,parliament,LH,2,-1,2003-10-03,2002-11-24,4,parliamentarism,5,0,,
305,Austria,2006,parliament,LH,1,0,2006-10-01,2006-10-01,4,parliamentarism,0,0,,
305,Austria,2008,parliament,LH,2,-1,2010-10-01,2008-09-28,4,parliamentarism,5,0,,
305,Austria,2013,parliament,LH,1,0,2013-09-29,2013-09-29,4,parliamentarism,0,0,,
305,Austria,2017,parliament,LH,1,0,2017-10-15,2017-10-15,4,parliamentarism,0,0,,
305,Austria,2019,parliament,LH,1,0,2019-09-29,2019-09-29,4,parliamentarism,0,0,,
305,Austria,1951,president,President,3,NA,NA,1951-05-06,6,parliamentarism,NA,1,0,0
305,Austria,1957,president,President,1,0,1957-05-05,1957-05-05,6,parliamentarism,0,0,,
305,Austria,1963,president,President,1,0,1963-04-28,1963-04-28,6,parliamentarism,0,0,,
305,Austria,1965,president,President,2,-1,1971-04-28,1965-05-23,6,parliamentarism,3,0,,
305,Austria,1971,president,President,1,0,1971-04-25,1971-04-25,6,parliamentarism,0,0,,
305,Austria,1974,president,President,2,-1,1977-04-25,1974-06-23,6,parliamentarism,3,0,,
305,Austria,1980,president,President,1,0,1980-05-18,1980-05-18,6,parliamentarism,0,0,,
305,Austria,1986,president,President,1,0,1986-05-04,1986-05-04,6,parliamentarism,0,0,,
305,Austria,1992,president,President,1,0,1992-04-26,1992-04-26,6,parliamentarism,0,0,,
305,Austria,1998,president,President,1,0,1998-04-19,1998-04-19,6,parliamentarism,0,0,,
305,Austria,2004,president,President,1,0,2004-04-25,2004-04-25,6,parliamentarism,0,0,,
305,Austria,2010,president,President,1,0,2010-04-25,2010-04-25,6,parliamentarism,0,0,,
305,Austria,2016,president,President,1,0,2016-04-24,2016-04-24,6,parliamentarism,0,0,,
305,Austria,2022,president,President,1,0,2022-10-09,2022-10-09,6,parliamentarism,0,0,,
310,Hungary,1945,parliament,LH,3,NA,NA,1945-11-04,4,parliamentarism,NA,1,0,0
310,Hungary,1947,parliament,LH,2,-1,1949-11-04,1947-08-31,4,parliamentarism,5,0,,
310,Hungary,1949,parliament,LH,2,-1,1951-08-31,1949-05-15,4,parliamentarism,5,0,,
310,Hungary,1953,parliament,LH,1,0,1953-05-17,1953-05-17,4,parliamentarism,0,0,,
310,Hungary,1958,parliament,LH,2,1,1957-05-17,1958-11-16,4,parliamentarism,1,0,,
310,Hungary,1963,parliament,LH,1,0,1963-08-24,1963-08-24,4,parliamentarism,0,0,,
310,Hungary,1967,parliament,LH,1,0,1967-03-19,1967-03-19,4,parliamentarism,0,0,,
310,Hungary,1971,parliament,LH,1,0,1971-04-25,1971-04-25,4,parliamentarism,0,0,,
310,Hungary,1975,parliament,LH,1,0,1975-06-15,1975-06-15,4,parliamentarism,0,0,,
310,Hungary,1980,parliament,LH,3,NA,NA,1980-06-08,4,parliamentarism,NA,1,0,0
310,Hungary,1985,parliament,LH,1,0,1985-06-08,1985-06-08,4,parliamentarism,0,0,,
310,Hungary,1990,parliament,LH,2,-1,1990-06-08,1990-03-25,4,parliamentarism,5,0,,
310,Hungary,1994,parliament,LH,1,0,1994-05-08,1994-05-08,4,parliamentarism,0,0,,
310,Hungary,1998,parliament,LH,1,0,1998-05-10,1998-05-10,4,parliamentarism,0,0,,
310,Hungary,2002,parliament,LH,1,0,2002-04-07,2002-04-07,4,parliamentarism,0,0,,
310,Hungary,2006,parliament,LH,1,0,2006-04-09,2006-04-09,4,parliamentarism,0,0,,
310,Hungary,2010,parliament,LH,1,0,2010-04-11,2010-04-11,4,parliamentarism,0,0,,
310,Hungary,2014,parliament,LH,1,0,2014-04-06,2014-04-06,4,parliamentarism,0,0,,
310,Hungary,2018,parliament,LH,1,0,2018-04-08,2018-04-08,4,parliamentarism,0,0,,
310,Hungary,2022,parliament,LH,1,0,2022-04-03,2022-04-03,4,parliamentarism,0,0,,
315,Czechoslovakia,1946,parliament,LH,3,NA,NA,1946-05-26,4,parliamentarism,NA,1,0,0
315,Czechoslovakia,1948,parliament,LH,3,NA,NA,1948-05-30,4,parliamentarism,NA,1,0,0
315,Czechoslovakia,1954,parliament,LH,1,0,1954-11-28,1954-11-28,4,parliamentarism,0,0,,
315,Czechoslovakia,1960,parliament,LH,3,NA,NA,1960-06-12,4,parliamentarism,NA,1,0,0
315,Czechoslovakia,1964,parliament,LH,3,NA,NA,1964-06-14,4,parliamentarism,NA,1,0,0
315,Czechoslovakia,1971,parliament,LH,1,0,1971-11-26,1971-11-26,5,parliamentarism,0,0,,
315,Czechoslovakia,1976,parliament,LH,1,0,1976-10-22,1976-10-22,5,parliamentarism,0,0,,
315,Czechoslovakia,1981,parliament,LH,1,0,1981-06-05,1981-06-05,5,parliamentarism,0,0,,
315,Czechoslovakia,1986,parliament,LH,1,0,1986-05-23,1986-05-23,5,parliamentarism,0,0,,
315,Czechoslovakia,1990,parliament,LH,3,NA,NA,1990-06-08,5,parliamentarism,NA,1,0,0
315,Czechoslovakia,1992,parliament,LH,1,0,1992-06-05,1992-06-05,5,parliamentarism,0,0,,
316,Czech Republic,1996,parliament,LH,1,0,1996-05-31,1996-05-31,4,parliamentarism,0,0,,
316,Czech Republic,1998,parliament,LH,2,-1,2000-11-15,1998-06-19,4,parliamentarism,5,0,,
316,Czech Republic,2002,parliament,LH,1,0,2002-06-14,2002-06-14,4,parliamentarism,0,0,,
316,Czech Republic,2006,parliament,LH,1,0,2006-06-02,2006-06-02,4,parliamentarism,0,0,,
316,Czech Republic,2010,parliament,LH,1,0,2010-05-28,2010-05-28,4,parliamentarism,0,0,,
316,Czech Republic,2013,parliament,LH,2,-1,2014-05-28,2013-10-25,4,parliamentarism,5,0,,
316,Czech Republic,2017,parliament,LH,1,0,2017-10-20,2017-10-20,4,parliamentarism,0,0,,
316,Czech Republic,2021,parliament,LH,1,0,2021-10-08,2021-10-08,4,parliamentarism,0,0,,
316,Czech Republic,2013,president,President,1,0,2013-01-11,2013-01-11,5,parliamentarism,0,0,,
316,Czech Republic,2018,president,President,1,0,2018-01-12,2018-01-12,5,parliamentarism,0,0,,
317,Slovak Republic,1994,parliament,LH,2,-1,1996-06-05,1994-09-30,4,parliamentarism,6,0,,
317,Slovak Republic,1998,parliament,LH,1,0,1998-09-30,1998-09-30,4,parliamentarism,0,0,,
317,Slovak Republic,2002,parliament,LH,1,0,2002-09-20,2002-09-20,4,parliamentarism,0,0,,
317,Slovak Republic,2006,parliament,LH,1,0,2006-06-17,2006-06-17,4,parliamentarism,0,0,,
317,Slovak Republic,2010,parliament,LH,1,0,2010-06-12,2010-06-12,4,parliamentarism,0,0,,
317,Slovak Republic,2012,parliament,LH,2,-1,2014-06-12,2012-03-10,4,parliamentarism,5,0,,
317,Slovak Republic,2016,parliament,LH,1,0,2016-03-05,2016-03-05,4,parliamentarism,0,0,,
317,Slovak Republic,2020,parliament,LH,1,0,2020-02-29,2020-02-29,4,parliamentarism,0,0,,
317,Slovak Republic,1999,president,President,1,0,1999-05-15,1999-05-15,5,parliamentarism,0,0,,
317,Slovak Republic,2004,president,President,1,0,2004-04-03,2004-04-03,5,parliamentarism,0,0,,
317,Slovak Republic,2009,president,President,1,0,2009-03-21,2009-03-21,5,parliamentarism,0,0,,
317,Slovak Republic,2014,president,President,1,0,2014-03-15,2014-03-15,5,parliamentarism,0,0,,
317,Slovak Republic,2019,president,President,1,0,2019-03-16,2019-03-16,5,parliamentarism,0,0,,
325,Italy,1948,parliament,LH,1,0,1948-04-18,1948-04-18,5,parliamentarism,0,0,,
325,Italy,1953,parliament,LH,1,0,1953-06-07,1953-06-07,5,parliamentarism,0,0,,
325,Italy,1958,parliament,LH,1,0,1958-05-25,1958-05-25,5,parliamentarism,0,0,,
325,Italy,1963,parliament,LH,1,0,1963-04-28,1963-04-28,5,parliamentarism,0,0,,
325,Italy,1968,parliament,LH,1,0,1968-05-19,1968-05-19,5,parliamentarism,0,0,,
325,Italy,1972,parliament,LH,2,-1,1973-05-19,1972-05-07,5,parliamentarism,5,0,,
325,Italy,1976,parliament,LH,2,-1,1977-05-07,1976-06-20,5,parliamentarism,5,0,,
325,Italy,1979,parliament,LH,2,-1,1981-06-20,1979-06-03,5,parliamentarism,5,0,,
325,Italy,1983,parliament,LH,2,-1,1984-06-03,1983-06-26,5,parliamentarism,5,0,,
325,Italy,1987,parliament,LH,2,-1,1988-06-26,1987-06-14,5,parliamentarism,5,0,,
325,Italy,1992,parliament,LH,2,-1,1992-06-14,1992-04-05,5,parliamentarism,5,0,,
325,Italy,1994,parliament,LH,2,-1,1997-04-05,1994-03-27,5,parliamentarism,5,0,,
325,Italy,1996,parliament,LH,2,-1,1999-03-27,1996-04-21,5,parliamentarism,5,0,,
325,Italy,2001,parliament,LH,1,0,2001-05-13,2001-05-13,5,parliamentarism,0,0,,
325,Italy,2006,parliament,LH,2,1,2005-05-13,2006-04-09,5,parliamentarism,5,0,,
325,Italy,2008,parliament,LH,2,-1,2011-04-09,2008-04-13,5,parliamentarism,5,0,,
325,Italy,2013,parliament,LH,1,0,2013-02-24,2013-02-24,5,parliamentarism,0,0,,
325,Italy,2018,parliament,LH,1,0,2018-03-04,2018-03-04,5,parliamentarism,0,0,,
325,Italy,2022,parliament,LH,2,0,2023-03-04,2022-09-25,5,parliamentarism,5,0,,
339,Albania,1945,parliament,LH,3,NA,NA,1945-12-02,4,parliamentarism,NA,1,0,0
339,Albania,1950,parliament,LH,3,NA,NA,1950-05-28,4,parliamentarism,NA,1,0,0
339,Albania,1954,parliament,LH,1,0,1954-05-28,1954-05-28,4,parliamentarism,0,0,,
339,Albania,1958,parliament,LH,1,0,1958-06-01,1958-06-01,4,parliamentarism,0,0,,
339,Albania,1962,parliament,LH,1,0,1962-06-03,1962-06-03,4,parliamentarism,0,0,,
339,Albania,1966,parliament,LH,1,0,1966-07-10,1966-07-10,4,parliamentarism,0,0,,
339,Albania,1970,parliament,LH,1,0,1970-09-20,1970-09-20,4,parliamentarism,0,0,,
339,Albania,1974,parliament,LH,1,0,1974-10-06,1974-10-06,4,parliamentarism,0,0,,
339,Albania,1978,parliament,LH,1,0,1978-11-12,1978-11-12,4,parliamentarism,0,0,,
339,Albania,1982,parliament,LH,1,0,1982-11-14,1982-11-14,4,parliamentarism,0,0,,
339,Albania,1987,parliament,LH,1,0,1987-02-01,1987-02-01,4,parliamentarism,0,0,,
339,Albania,1991,parliament,LH,2,1,1991-02-10,1991-03-31,4,parliamentarism,5,0,,
339,Albania,1992,parliament,LH,2,-1,1995-04-07,1992-03-22,4,parliamentarism,5,0,,
339,Albania,1996,parliament,LH,1,0,1996-05-26,1996-05-26,4,parliamentarism,0,0,,
339,Albania,1997,parliament,LH,2,-1,2000-05-26,1997-06-29,4,parliamentarism,5,0,,
339,Albania,2001,parliament,LH,1,0,2001-06-24,2001-06-24,4,parliamentarism,0,0,,
339,Albania,2005,parliament,LH,1,0,2005-07-03,2005-07-03,4,parliamentarism,0,0,,
339,Albania,2009,parliament,LH,1,0,2009-06-28,2009-06-28,4,parliamentarism,0,0,,
339,Albania,2013,parliament,LH,1,0,2013-06-23,2013-06-23,4,parliamentarism,0,0,,
339,Albania,2017,parliament,LH,1,0,2017-06-25,2017-06-25,4,parliamentarism,0,0,,
339,Albania,2021,parliament,LH,2,-1,2021-06-25,2021-04-25,4,parliamentarism,NA,1,,0
341,Montenegro,2006,parliament,LH,3,NA,NA,2006-09-10,4,NA,NA,0,0,0
341,Montenegro,2009,parliament,LH,2,-1,2010-09-10,2009-03-29,4,NA,5,0,,
341,Montenegro,2012,parliament,LH,2,-1,2013-03-29,2012-10-14,4,NA,5,0,,
341,Montenegro,2016,parliament,LH,1,0,2016-10-16,2016-10-16,4,NA,0,0,,
341,Montenegro,2020,parliament,LH,3,NA,NA,2020-08-30,4,NA,NA,1,0,0
341,Montenegro,2008,president,President,1,0,2008-04-06,2008-04-06,5,NA,0,0,,
341,Montenegro,2013,president,President,1,0,2013-04-07,2013-04-07,5,NA,0,0,,
341,Montenegro,2018,president,President,1,0,2018-04-15,2018-04-15,5,NA,0,0,,
343,Macedonia,1994,parliament,LH,3,NA,NA,1994-10-16,4,parliamentarism,NA,1,0,0
343,Macedonia,1998,parliament,LH,1,0,1998-10-18,1998-10-18,4,parliamentarism,0,0,,
343,Macedonia,2002,parliament,LH,1,0,2002-09-15,2002-09-15,4,parliamentarism,0,0,,
343,Macedonia,2006,parliament,LH,1,0,2006-07-05,2006-07-05,4,parliamentarism,0,0,,
